2097271BD911_$GPGGA,084050.00,5706.760002,N,00835.301200,E,1,09,0.5,7.7,M,44.0,M,,*60
2097271BD911_$GPGGA,084051.00,5706.760002,N,00835.301200,E,1,09,0.5,7.8,M,44.0,M,,*6E
2097271BD911_$GPGGA,084052.00,5706.760002,N,00835.301200,E,1,09,0.5,7.7,M,44.0,M,,*62
2097271BD911_$GPGGA,084053.00,5706.760002,N,00835.301199,E,1,09,0.5,7.7,M,44.0,M,,*60
2097271BD911_$GPGGA,084054.00,5706.760002,N,00835.301199,E,1,09,0.5,7.7,M,44.0,M,,*67
2097271BD911_$GPGGA,084055.00,5706.760002,N,00835.301199,E,1,09,0.5,7.7,M,44.0,M,,*66
2097271BD911_$GPGGA,084056.00,5706.760002,N,00835.301199,E,1,09,0.5,7.7,M,44.0,M,,*65
2097271BD911_$GPGGA,084057.00,5706.760002,N,00835.301198,E,1,09,0.5,7.7,M,44.0,M,,*65
2097271BD911_$GPGGA,084058.00,5706.760002,N,00835.301198,E,1,09,0.5,7.7,M,44.0,M,,*6A
2097271BD911_$GPGGA,084059.00,5706.760002,N,00835.301198,E,1,09,0.5,7.7,M,44.0,M,,*6B
2097271BD911_$GPGGA,084100.00,5706.760003,N,00835.301198,E,1,09,0.5,7.7,M,44.0,M,,*67
2097271BD911_$GPGGA,084101.00,5706.760003,N,00835.301198,E,1,09,0.5,7.7,M,44.0,M,,*66
2097271BD911_$GPGGA,084102.00,5706.760003,N,00835.301198,E,1,09,0.5,7.7,M,44.0,M,,*65
2097271BD911_$GPGGA,084103.00,5706.760003,N,00835.301198,E,1,09,0.5,7.7,M,44.0,M,,*64
2097271BD911_$GPGGA,084104.00,5706.760003,N,00835.301198,E,1,09,0.5,7.7,M,44.0,M,,*63
2097271BD911_$GPGGA,084105.00,5706.760003,N,00835.301198,E,1,09,0.5,7.7,M,44.0,M,,*62
2097271BD911_$GPGGA,084106.00,5706.760003,N,00835.301198,E,1,09,0.5,7.7,M,44.0,M,,*61
2097271BD911_$GPGGA,084107.00,5706.760003,N,00835.301198,E,1,09,0.5,7.7,M,44.0,M,,*60
2097271BD911_$GPGGA,084108.00,5706.760004,N,00835.301198,E,1,09,0.5,7.7,M,44.0,M,,*68
2097271BD911_$GPGGA,084109.00,5706.760004,N,00835.301198,E,1,09,0.5,7.7,M,44.0,M,,*69
2097271BD911_$GPGGA,084110.00,5706.760004,N,00835.301198,E,1,09,0.5,7.7,M,44.0,M,,*61
2097271BD911_$GPGGA,084111.00,5706.760005,N,00835.301199,E,1,09,0.5,7.7,M,44.0,M,,*60
2097271BD911_$GPGGA,084112.00,5706.760005,N,00835.301199,E,1,09,0.5,7.7,M,44.0,M,,*63
2097271BD911_$GPGGA,084113.00,5706.760005,N,00835.301199,E,1,09,0.5,7.7,M,44.0,M,,*62
2097271BD911_$GPGGA,084114.00,5706.760006,N,00835.301200,E,1,09,0.5,7.7,M,44.0,M,,*65
2097271BD911_$GPGGA,084115.00,5706.760006,N,00835.301200,E,1,09,0.5,7.7,M,44.0,M,,*64
2097271BD911_$GPGGA,084116.00,5706.760006,N,00835.301200,E,1,09,0.5,7.7,M,44.0,M,,*67
2097271BD911_$GPGGA,084117.00,5706.760006,N,00835.301200,E,1,09,0.5,7.7,M,44.0,M,,*66
2097271BD911_$GPGGA,084118.00,5706.760006,N,00835.301200,E,1,09,0.5,7.7,M,44.0,M,,*69
2097271BD911_$GPGGA,084119.00,5706.760006,N,00835.301200,E,1,09,0.5,7.7,M,44.0,M,,*68
2097271BD911_$GPGGA,084120.00,5706.760007,N,00835.301200,E,1,09,0.5,7.7,M,44.0,M,,*63
2097271BD911_$GPGGA,084121.00,5706.760007,N,00835.301200,E,1,09,0.5,7.7,M,44.0,M,,*62
2097271BD911_$GPGGA,084122.00,5706.760007,N,00835.301200,E,1,09,0.5,7.7,M,44.0,M,,*61
